0 	-698.687 	0 	0 	0 	8.51505e-05 	1.28767 	-2.17924e-23 	-8.31307e-05 	2.48793e-23 	-2.01986e-06
3.01084e-06 	-698.687 	-0.119588 	-2.10282e-07 	6.05711e-24 	-7.22515e-05 	0.923361 	3.19097e-25 	6.97668e-05 	2.15744e-23 	2.48478e-06
6.1266e-06 	-698.687 	-0.358251 	-1.33649e-05 	-9.0388e-24 	-0.000252884 	1.19879 	-9.85876e-25 	0.000251389 	7.94201e-23 	1.4944e-06
9.35113e-06 	-698.688 	-0.597315 	-5.08906e-05 	-2.56651e-23 	-0.000489335 	1.15521 	-4.73639e-24 	0.000490434 	-4.43132e-23 	-1.09884e-06
1.26885e-05 	-698.688 	-0.836539 	-0.000116116 	1.12387e-23 	-0.00076653 	1.11376 	9.24916e-25 	0.000765956 	-1.12565e-22 	5.74235e-07
1.61428e-05 	-698.688 	-1.07605 	-0.000216645 	2.18039e-23 	-0.00108261 	1.07558 	4.31939e-24 	0.0010821 	2.25649e-23 	5.05013e-07
1.97186e-05 	-698.688 	-1.31626 	-0.000358787 	0 	-0.00142918 	1.04142 	-2.80332e-24 	0.00142869 	4.88174e-23 	4.9703e-07
2.34202e-05 	-698.689 	-1.55782 	-0.000548649 	0 	-0.00180083 	1.01164 	6.32111e-26 	0.00180029 	-4.02552e-22 	5.37489e-07
2.72524e-05 	-698.689 	-1.80152 	-0.000792267 	2.00043e-22 	-0.00219315 	0.98642 	5.8042e-23 	0.00219258 	-1.40885e-23 	5.76696e-07
3.12201e-05 	-698.689 	-2.04832 	-0.00109563 	-7.10238e-24 	-0.00260258 	0.965714 	2.36371e-24 	0.00260197 	7.90225e-22 	6.15278e-07
3.53284e-05 	-698.69 	-2.29925 	-0.00146476 	-2.07146e-22 	-0.00302629 	0.949364 	-4.63063e-23 	0.00302564 	8.2084e-22 	6.56188e-07
3.95826e-05 	-698.69 	-2.55541 	-0.00190575 	-4.46546e-22 	-0.00346209 	0.937117 	-1.52815e-22 	0.00346139 	-3.59124e-22 	6.99825e-07
4.39882e-05 	-698.691 	-2.81795 	-0.00242485 	1.55742e-23 	-0.00390833 	0.928657 	-1.21141e-23 	0.00390759 	-1.58426e-21 	7.46538e-07
4.85509e-05 	-698.692 	-3.08802 	-0.0030285 	4.6212e-22 	-0.00436386 	0.923635 	1.47258e-22 	0.00436307 	-2.8481e-23 	7.97005e-07
5.32767e-05 	-698.692 	-3.36678 	-0.00372341 	0 	-0.00482798 	0.921687 	-1.45269e-23 	0.00482713 	7.77574e-22 	8.52056e-07
5.81718e-05 	-698.693 	-3.65539 	-0.00451656 	0 	-0.00530047 	0.922442 	6.72084e-25 	0.00529956 	1.59934e-21 	9.11131e-07
6.32426e-05 	-698.694 	-3.95494 	-0.00541526 	-1.05626e-21 	-0.00578162 	0.925545 	-4.05301e-22 	0.00578065 	-1.53404e-21 	9.71551e-07
6.84959e-05 	-698.695 	-4.26643 	-0.00642708 	1.12362e-21 	-0.00627231 	0.930669 	4.23954e-22 	0.00627128 	-4.79138e-21 	1.03351e-06
7.39387e-05 	-698.696 	-4.59071 	-0.00755969 	2.17988e-21 	-0.00677403 	0.937542 	8.73988e-22 	0.00677293 	3.01567e-21 	1.09875e-06
7.95782e-05 	-698.698 	-4.92841 	-0.00882056 	-1.15411e-21 	-0.0072886 	0.945931 	-3.77506e-22 	0.00728744 	4.72861e-21 	1.16656e-06
8.54221e-05 	-698.699 	-5.27989 	-0.0102167 	-1.15411e-21 	-0.00781762 	0.955596 	-5.15795e-22 	0.00781638 	-1.49046e-21 	1.23994e-06
9.14781e-05 	-698.7 	-5.64527 	-0.0117547 	0 	-0.00836212 	0.966276 	-3.4873e-23 	0.0083608 	-4.65204e-21 	1.32171e-06
9.77545e-05 	-698.702 	-6.02445 	-0.0134402 	2.46616e-21 	-0.00892281 	0.977717 	1.05824e-21 	0.0089214 	-1.29119e-22 	1.40884e-06
0.00010426 	-698.704 	-6.41711 	-0.0152784 	-3.99675e-23 	-0.00950037 	0.989688 	9.97282e-23 	0.00949887 	6.17245e-21 	1.49747e-06
0.000111003 	-698.706 	-6.82274 	-0.0172734 	-2.50613e-21 	-0.0100955 	1.00197 	-9.66782e-22 	0.0100939 	9.82417e-23 	1.58621e-06
0.000117994 	-698.708 	-7.24057 	-0.0194285 	2.40711e-24 	-0.0107089 	1.01436 	1.91023e-23 	0.0107072 	-6.10531e-21 	1.67655e-06
0.000125241 	-698.71 	-7.6697 	-0.0217458 	2.58317e-21 	-0.0113412 	1.02665 	1.07636e-21 	0.0113394 	-7.18999e-23 	1.77075e-06
0.000132755 	-698.713 	-8.10904 	-0.0242268 	-8.6759e-24 	-0.0119925 	1.03862 	-3.07324e-22 	0.0119906 	1.1998e-20 	1.87017e-06
0.000140546 	-698.716 	-8.55746 	-0.0268726 	-7.79221e-21 	-0.0126628 	1.05007 	-3.38341e-21 	0.0126608 	2.87229e-22 	1.97668e-06
0.000148625 	-698.719 	-9.01382 	-0.0296837 	-4.7934e-24 	-0.0133511 	1.06079 	2.03082e-22 	0.013349 	-9.17368e-21 	2.09236e-06
0.000157005 	-698.722 	-9.47702 	-0.0326609 	7.84492e-24 	-0.0140559 	1.07059 	-4.40426e-23 	0.0140537 	4.76489e-23 	2.21814e-06
0.000165695 	-698.726 	-9.9461 	-0.0358052 	-1.38478e-23 	-0.0147749 	1.07927 	-2.14099e-23 	0.0147725 	1.94789e-23 	2.35499e-06
0.000174709 	-698.73 	-10.4202 	-0.0391183 	2.92573e-23 	-0.0155044 	1.08666 	-7.1336e-22 	0.0155019 	2.72268e-24 	2.50345e-06
0.00018406 	-698.735 	-10.8986 	-0.0426023 	-1.85976e-23 	-0.0162399 	1.09259 	-1.4548e-23 	0.0162372 	-5.74702e-21 	2.66273e-06
0.000193761 	-698.74 	-11.3809 	-0.0462599 	5.12843e-21 	-0.0169752 	1.09686 	3.03044e-21 	0.0169724 	-2.48942e-22 	2.83278e-06
0.000203826 	-698.746 	-11.8666 	-0.0500944 	0 	-0.0177029 	1.09928 	4.6338e-22 	0.0176999 	5.92865e-21 	3.01501e-06
