0.0127 	65.4837 	0 	0 	0 	-5.32594e-05 	-5.02932 	0 	4.39274e-05 	0 	9.332e-06
0.0127265 	65.4836 	6.60375 	-5.73796e-05 	0 	-0.000183701 	-5.66073 	0 	0.000184218 	0 	-5.17471e-07
0.0127586 	65.4834 	10.7224 	-0.000174344 	0 	-0.000428618 	-5.01309 	0 	0.000429269 	0 	-6.50413e-07
0.0127974 	65.4831 	13.785 	-0.000354286 	0 	-0.000855126 	-5.23669 	0 	0.000854493 	0 	6.32998e-07
0.0128443 	65.4826 	16.0808 	-0.000605241 	0 	-0.00145443 	-5.15632 	0 	0.00145331 	0 	1.11175e-06
0.0129011 	65.4819 	17.9623 	-0.000942793 	0 	-0.00223558 	-5.08096 	0 	0.00223524 	0 	3.4125e-07
0.0129698 	65.4811 	19.5989 	-0.00138376 	0 	-0.00321679 	-5.02132 	0 	0.00321667 	0 	1.25427e-07
0.0130528 	65.48 	21.0772 	-0.00194901 	0 	-0.00442359 	-4.96885 	0 	0.00442352 	0 	6.88321e-08
0.0131533 	65.4787 	22.4469 	-0.00266361 	0 	-0.00588495 	-4.91917 	0 	0.00588499 	0 	-3.72398e-08
0.0132749 	65.4772 	23.7388 	-0.00355694 	0 	-0.00763185 	-4.87029 	0 	0.00763196 	0 	-1.10761e-07
0.013422 	65.4756 	24.9735 	-0.00466308 	0 	-0.00969366 	-4.82133 	0 	0.00969383 	0 	-1.62928e-07
0.0136 	65.4737 	26.1654 	-0.00602067 	0 	-0.012093 	-4.77189 	0 	0.0120932 	0 	-1.4394e-07
0.0138152 	65.4718 	27.3256 	-0.00767245 	0 	-0.0148402 	-4.72169 	0 	0.0148402 	0 	-1.99076e-08
0.0140756 	65.4701 	28.4627 	-0.00966459 	0 	-0.0179291 	-4.6703 	0 	0.0179291 	0 	-6.10521e-08
0.0143906 	65.4687 	29.584 	-0.0120463 	0 	-0.0213367 	-4.61708 	0 	0.021337 	0 	-2.14221e-07
0.0147717 	65.4683 	30.696 	-0.0148692 	0 	-0.0250127 	-4.56094 	0 	0.0250126 	0 	7.18744e-08
0.0152327 	65.4696 	31.805 	-0.0181856 	0 	-0.0288594 	-4.50017 	0 	0.0288587 	0 	7.23113e-07
0.0157904 	65.4736 	32.9171 	-0.0220445 	0 	-0.0327237 	-4.43233 	0 	0.0327226 	0 	1.15763e-06
0.0164651 	65.4821 	34.0389 	-0.0264879 	0 	-0.0364002 	-4.35404 	0 	0.0363986 	0 	1.69145e-06
0.0172812 	65.4976 	35.177 	-0.0315472 	0 	-0.0396358 	-4.26063 	0 	0.0396337 	0 	2.08874e-06
0.0182685 	65.5237 	36.339 	-0.0372399 	0 	-0.0421339 	-4.14593 	0 	0.0421318 	0 	2.04708e-06
0.0194629 	65.5654 	37.5327 	-0.0435636 	0 	-0.0435548 	-4.00185 	0 	0.0435524 	0 	2.34706e-06
0.0209078 	65.63 	38.7673 	-0.0504865 	0 	-0.0435156 	-3.81792 	0 	0.0435175 	0 	-1.94407e-06
0.0226557 	65.7281 	40.0526 	-0.0579346 	0 	-0.0415608 	-3.58058 	0 	0.0415483 	0 	1.25234e-05
0.0247702 	65.875 	41.3999 	-0.0657175 	0 	-0.0373071 	-3.27198 	0 	0.0373284 	0 	-2.12928e-05
0.0273281 	66.0892 	42.8216 	-0.0736392 	0 	-0.030351 	-2.86816 	0 	0.0303147 	0 	3.63525e-05
0.0304226 	66.4056 	44.3297 	-0.080896 	0 	-0.0209171 	-2.33434 	0 	0.0209466 	0 	-2.94586e-05
0.034166 	66.8468 	45.9256 	-0.0871443 	0 	-0.00986186 	-1.61425 	0 	0.00985327 	0 	8.59266e-06
0.0386945 	67.4897 	47.5161 	-0.0891112 	0 	-0.00351787 	-0.688592 	0 	0.00342897 	0 	8.88956e-05
0.0441728 	68.3299 	48.4827 	-0.0993647 	0 	-0.00168837 	-0.0874386 	0 	0.00171581 	0 	-2.74477e-05
0.0508 	69.3233 	48.6641 	-0.120076 	0 	-0.000177587 	-0.000473819 	0 	0.000177009 	0 	5.77373e-07
0.05715 	70.3564 	48.6435 	-0.138534 	0 	-8.24206e-05 	0.000102859 	0 	8.25666e-05 	0 	-1.46007e-07
0.0635 	71.3377 	48.6225 	-0.153863 	0 	-6.92417e-05 	0.000100766 	0 	6.90194e-05 	0 	2.22259e-07
0.06985 	72.3146 	48.6031 	-0.166536 	0 	-5.89368e-05 	0.000104028 	0 	5.91037e-05 	0 	-1.66902e-07
0.0762 	73.2267 	48.5796 	-0.177697 	0 	-9.14654e-05 	0.00136089 	0 	8.93719e-05 	0 	2.09355e-06
0.0826262 	74.0993 	48.3319 	-0.183997 	0 	0.00278353 	0.108566 	0 	-0.00273451 	0 	-4.90153e-05
0.0879721 	74.8035 	47.317 	-0.171559 	0 	0.0212705 	0.748436 	0 	-0.0213541 	0 	8.36034e-05
0.0924193 	75.2836 	45.7283 	-0.147836 	0 	0.0423372 	1.68672 	0 	-0.0423368 	0 	-3.78328e-07
0.0961189 	75.6486 	44.1493 	-0.129782 	0 	0.0506735 	2.3988 	0 	-0.0506306 	0 	-4.29315e-05
0.0991966 	75.9031 	42.655 	-0.114743 	0 	0.053633 	2.93251 	0 	-0.0536713 	0 	3.82924e-05
0.101757 	76.0922 	41.2433 	-0.10264 	0 	0.0533868 	3.34102 	0 	-0.0533563 	0 	-3.04261e-05
